benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,m,ell,epsilon,coverage,coverage_empirical,coverage_n_test,confidence,cex_x,cex_y,error,timestamp
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_2perturbations_delta5_epsilon10_w20.vnnlib,SAT,1.3,30,8000,7999,0.001,,,0,,"[-0.41864562034606934, 1.3038525581359863, -0.4284430146217346, -0.42674633860588074, 2.012866735458374, -1.6430552005767822, -0.9051052927970886, -2.82570743560791, 2.0999999046325684, 0.0, 1.7611550092697144, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186423420906067, 1.3053627014160156, -0.4279859960079193, -0.4267634153366089, 2.014573812484741, -1.6429719924926758, -0.9050423502922058, -2.813976287841797, 2.0999999046325684, 0.0, 1.7559889554977417, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186096787452698, 1.3070107698440552, -0.44865718483924866, -0.4267277419567108, 2.017582416534424, -1.6429558992385864, -0.904914915561676, -2.846238613128662, 2.0999999046325684, 0.0, 1.7508227825164795, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186168313026428, 1.3087365627288818, -0.42770326137542725, -0.42666345834732056, 2.0198566913604736, -1.642907738685608, -0.9048852920532227, -2.8362908363342285, 2.0999999046325684, 0.0, 1.7456567287445068, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.418597936630249, 1.311896800994873, -0.4282160699367523, -0.426603227853775, 2.021907329559326, -1.6428337097167969, -0.9047976732254028, -2.851299285888672, 2.0999999046325684, 0.0, 1.7404905557632446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186214506626129, 1.3144044876098633, -0.428240031003952, -0.42650237679481506, 2.025108575820923, -1.6426677703857422, -0.9047853946685791, -2.8678221702575684, 2.0999999046325684, 0.0, 1.735324501991272, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41857677698135376, 1.320101261138916, -0.42854905128479004, -0.42637699842453003, 2.0321505069732666, -1.642761468887329, -0.9044803380966187, -2.8702099323272705, 2.0999999046325684, 1.0, 1.7301583290100098, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4185203015804291, 1.3231528997421265, -0.42846593260765076, -0.42637714743614197, 2.034975290298462, -1.6426904201507568, -0.9043687582015991, -2.8255250453948975, 2.0999999046325684, 0.0, 1.724992275238037, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4184792637825012, 1.3254621028900146, -0.42853984236717224, -0.4263334572315216, 2.0381927490234375, -1.6425504684448242, -0.9043034911155701, -2.7915449142456055, 2.0999999046325684, 0.0, 1.719826102256775, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4184894561767578, 1.327633261680603, -0.428546279668808, -0.42636314034461975, 2.0407047271728516, -1.6424375772476196, -0.9042218923568726, -2.843329906463623, 2.0999999046325684, 0.0, 1.7146600484848022, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41836807131767273, 1.3321031332015991, -0.42892494797706604, -0.4261069893836975, 2.0450994968414307, -1.6422204971313477, -0.904017448425293, -2.8627047538757324, 2.0999999046325684, 1.0, 1.70949387550354, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41832855343818665, 1.3349093198776245, -0.4290568232536316, -0.41673481464385986, 2.0483691692352295, -1.6421775817871094, -0.9040266871452332, -2.811534881591797, 2.0999999046325684, 0.0, 1.7043278217315674, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4183512330055237, 1.338063359260559, -0.42887961864471436, -0.4261276423931122, 2.052729368209839, -1.6419646739959717, -0.9039668440818787, -2.814725160598755, 2.0999999046325684, 0.0, 1.6991616487503052, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4183430075645447, 1.3406676054000854, -0.4290352165699005, -0.42626500129699707, 2.0568058490753174, -1.641737699508667, -0.9037491083145142, -2.8129208087921143, 2.0999999046325684, 0.0, 1.6939955949783325, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4128420054912567, 3.3311400413513184, -0.3864440619945526, -0.4202541708946228, 2.321300745010376, -1.6412105560302734, -0.9036365151405334, 0.6070220470428467, 9.199999809265137, 0.0, 1.6888294219970703, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41284865140914917, 3.354666233062744, -0.3860841989517212, -0.419823557138443, 2.3360273838043213, -1.640962839126587, -0.903082549571991, 0.7326689958572388, 8.199999809265137, 0.0, 1.6661969423294067, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4126584529876709, 3.367241859436035, -0.3864232897758484, -0.4197066128253937, 2.3521993160247803, -1.6403465270996094, -0.9028909206390381, 0.6646008491516113, 8.199999809265137, 0.0, 1.646024465560913, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41240695118904114, 3.385629415512085, -0.38549965620040894, -0.41956618428230286, 2.365018844604492, -1.6398507356643677, -0.9025720357894897, 1.0869661569595337, 8.199999809265137, 0.0, 1.625852108001709, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4118988513946533, 3.4103338718414307, -0.38647139072418213, -0.41937026381492615, 2.379542350769043, -1.6393808126449585, -0.9023737907409668, 0.11706498265266418, 8.199999809265137, 0.0, 1.6056796312332153, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41183027625083923, 3.435102701187134, -0.38552454113960266, -0.41960054636001587, 2.392911911010742, -1.6391018629074097, -0.9018377065658569, 0.9842979311943054, 8.199999809265137, 0.0, 1.5855071544647217, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[164.98834228515625],,2026-05-01T23:05:11.721932+00:00
