benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,m,ell,epsilon,coverage,coverage_empirical,coverage_n_test,confidence,cex_x,cex_y,error,timestamp
linearizenn_2024,AllInOne_10_10.onnx,prop_10_10.vnnlib,SAT,3.3,900,8000,7999,0.001,,,0,,"[-0.7789662480354309, 0.800000011920929, -1.3253693580627441, -1.4675618410110474]","[40.478965759277344, -40.478965759277344]",,2026-05-01T23:07:49.023353+00:00
