benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,m,ell,epsilon,coverage,coverage_empirical,coverage_n_test,confidence,cex_x,cex_y,error,timestamp
dist_shift_2023,mnist_concat.onnx,index7901_delta0.13.vnnlib,UNSAT,144.2,300,8000,7999,0.001,0.9990,1.0000,1000,0.9970,,,,2026-05-01T23:07:40.612235+00:00
