instance_idx,box_idx,onnx_file,vnnlib_file,ground_truth,method,verdict,q,coverage,epsilon_total,amls_bounded_eps_2_upper,flow_train_s,verify_s,wall_s,error,timestamp
121,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,11.673091,1.0000,4.4504e-03,,25.3,0.1,25.4,,2026-05-06T20:42:00.084571+00:00
122,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_2.vnnlib,unsat,scenario,UNSAT,5.455412,0.9995,1.3450e-03,,28.8,0.3,29.1,,2026-05-06T20:42:29.456941+00:00
123,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,9.251959,1.0000,4.4504e-03,,28.7,0.1,28.8,,2026-05-06T20:43:21.034697+00:00
124,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,3.602916,0.9990,1.3450e-03,,29.0,0.3,29.3,,2026-05-06T20:44:13.019229+00:00
125,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,15.169104,1.0000,4.4504e-03,,29.2,0.1,29.3,,2026-05-06T20:45:12.643115+00:00
126,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.119658,1.0000,1.3450e-03,,29.0,0.3,29.3,,2026-05-06T20:45:42.121542+00:00
127,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.429904,0.9990,1.3450e-03,,28.5,0.3,28.8,,2026-05-06T20:46:33.650685+00:00
128,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,unsat,scenario,UNKNOWN,7.274476,1.0000,4.4504e-03,,28.8,0.1,28.9,,2026-05-06T20:47:25.138965+00:00
129,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,3.709401,0.9995,1.3450e-03,,28.1,0.3,28.4,,2026-05-06T20:47:53.751906+00:00
130,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,5.635188,1.0000,1.3450e-03,,28.6,0.3,28.9,,2026-05-06T20:48:45.187976+00:00
131,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,7.274476,1.0000,4.4504e-03,,28.4,0.1,28.5,,2026-05-06T20:49:36.274967+00:00
132,0,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.120467,1.0000,1.3450e-03,,29.6,0.3,29.9,,2026-05-06T20:50:28.573256+00:00
133,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,8.699628,0.9995,4.4504e-03,,29.4,0.1,29.5,,2026-05-06T20:51:20.475401+00:00
134,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.823137,0.9995,1.3450e-03,,29.3,0.3,29.6,,2026-05-06T20:51:50.316749+00:00
135,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.358574,1.0000,1.3450e-03,,28.9,0.3,29.2,,2026-05-06T20:52:41.939038+00:00
136,0,ACASXU_run2a_3_7_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,15.688783,1.0000,4.4504e-03,,29.7,0.1,29.8,,2026-05-06T20:53:34.117386+00:00
137,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,10.662302,1.0000,4.4504e-03,,30.0,0.1,30.1,,2026-05-06T20:54:29.929678+00:00
138,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.176224,0.9990,1.3450e-03,,28.6,0.3,28.9,,2026-05-06T20:54:59.083661+00:00
139,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.339591,1.0000,1.3450e-03,,28.6,0.3,28.9,,2026-05-06T20:55:50.758722+00:00
140,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.496861,1.0000,1.3450e-03,,28.4,0.3,28.6,,2026-05-06T20:56:42.122124+00:00
141,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,6.735633,1.0000,4.4504e-03,,29.2,0.1,29.3,,2026-05-06T20:57:38.796126+00:00
142,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,9.462578,1.0000,4.4504e-03,,28.5,0.1,28.6,,2026-05-06T20:58:30.144612+00:00
143,0,ACASXU_run2a_4_6_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,9.180662,1.0000,4.4504e-03,,28.6,0.1,28.7,,2026-05-06T20:58:59.086199+00:00
144,0,ACASXU_run2a_2_1_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,5.900676,0.9995,4.4504e-03,,28.0,0.1,28.1,,2026-05-06T20:59:49.953588+00:00
145,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.205994,1.0000,1.3450e-03,,28.6,0.3,28.9,,2026-05-06T21:00:41.563533+00:00
146,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,7.911792,1.0000,4.4504e-03,,29.5,0.1,29.6,,2026-05-06T21:01:33.957771+00:00
147,0,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.337536,1.0000,1.3450e-03,,28.9,0.2,29.2,,2026-05-06T21:02:03.339367+00:00
148,0,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,sat,scenario,UNKNOWN,4.037179,0.9995,4.4504e-03,,28.2,0.1,28.3,,2026-05-06T21:02:54.400276+00:00
149,0,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.049661,1.0000,1.3450e-03,,28.6,0.3,28.9,,2026-05-06T21:03:23.490199+00:00
150,0,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,unsat,scenario,UNSAT,0.064316,1.0000,2.3802e-03,,28.6,1.1,29.8,,2026-05-06T21:04:16.027861+00:00
151,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,5.453314,1.0000,1.3450e-03,,28.5,0.3,28.7,,2026-05-06T21:06:15.692382+00:00
152,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,sat,scenario,UNKNOWN,3.888430,0.9995,4.4504e-03,,28.6,0.1,28.6,,2026-05-06T21:07:07.121124+00:00
153,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,7.186540,1.0000,4.4504e-03,,27.9,0.1,28.0,,2026-05-06T21:07:35.343634+00:00
154,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,48.501675,1.0000,4.4504e-03,,28.5,0.1,28.6,,2026-05-06T21:08:26.655898+00:00
155,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.365845,1.0000,1.3450e-03,,28.0,0.2,28.3,,2026-05-06T21:08:55.166296+00:00
156,0,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.004138,1.0000,1.3450e-03,,28.4,0.3,28.6,,2026-05-06T21:09:46.575935+00:00
157,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.860706,0.9990,1.3450e-03,,28.5,0.2,28.7,,2026-05-06T21:10:38.074317+00:00
158,0,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.395197,0.9990,1.3450e-03,,28.9,0.3,29.2,,2026-05-06T21:11:29.555260+00:00
159,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,28.999592,0.9990,4.4504e-03,,30.1,0.1,30.2,,2026-05-06T21:12:30.209574+00:00
160,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,11.120444,0.9995,4.4504e-03,,28.6,0.1,28.8,,2026-05-06T21:12:59.235116+00:00
161,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,5.614294,1.0000,1.3450e-03,,29.8,0.3,30.2,,2026-05-06T21:13:29.658270+00:00
162,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.821472,0.9995,1.3450e-03,,30.1,0.3,30.4,,2026-05-06T21:14:30.477709+00:00
163,0,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,16.941336,0.9990,4.4504e-03,,26.7,0.1,26.8,,2026-05-06T21:15:27.249327+00:00
164,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,7.212758,1.0000,4.4504e-03,,28.6,0.1,28.7,,2026-05-06T21:15:56.200067+00:00
165,0,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,3.972714,0.9995,1.3450e-03,,29.9,0.3,30.2,,2026-05-06T21:16:49.184224+00:00
166,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,3.984258,1.0000,1.3450e-03,,30.0,0.3,30.3,,2026-05-06T21:17:49.906992+00:00
167,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,11.257613,1.0000,4.4504e-03,,30.5,0.1,30.6,,2026-05-06T21:18:50.816009+00:00
168,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,5.455412,0.9995,4.4504e-03,,25.8,0.1,25.9,,2026-05-06T21:19:16.914437+00:00
169,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,15.169104,1.0000,4.4504e-03,,26.5,0.1,26.6,,2026-05-06T21:20:13.528632+00:00
170,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,4.628134,1.0000,4.4504e-03,,30.1,0.1,30.2,,2026-05-06T21:21:08.501787+00:00
171,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.544908,0.9995,1.3450e-03,,29.6,0.4,30.0,,2026-05-06T21:22:03.170217+00:00
172,0,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.591505,1.0000,1.3450e-03,,29.6,0.3,29.9,,2026-05-06T21:23:03.576847+00:00
173,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,8.699628,0.9995,4.4504e-03,,30.3,0.1,30.4,,2026-05-06T21:23:59.623150+00:00
174,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.004837,0.9990,1.3450e-03,,25.6,0.3,25.9,,2026-05-06T21:24:51.026064+00:00
175,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,10.990327,1.0000,1.3450e-03,,29.8,0.3,30.1,,2026-05-06T21:25:51.181627+00:00
176,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,sat,scenario,UNKNOWN,4.384354,1.0000,4.4504e-03,,29.3,0.1,29.4,,2026-05-06T21:26:51.046477+00:00
177,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.285484,1.0000,1.3450e-03,,29.6,0.3,29.9,,2026-05-06T21:27:21.213797+00:00
178,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,unsat,scenario,UNKNOWN,10.324744,1.0000,4.4504e-03,,27.8,0.1,27.9,,2026-05-06T21:28:19.444340+00:00
179,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,sat,scenario,UNKNOWN,8.686570,1.0000,4.4504e-03,,27.4,0.1,27.5,,2026-05-06T21:28:47.139659+00:00
180,0,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,unsat,scenario,UNSAT,4.024890,0.9995,1.3450e-03,,27.1,0.3,27.3,,2026-05-06T21:29:14.697106+00:00
181,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,3.702073,0.9995,1.3450e-03,,28.6,0.3,28.8,,2026-05-06T21:30:05.970647+00:00
182,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,sat,scenario,UNKNOWN,3.840337,0.9995,4.4504e-03,,26.9,0.1,27.0,,2026-05-06T21:30:55.499624+00:00
183,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,4.777421,1.0000,1.3450e-03,,28.2,0.3,28.5,,2026-05-06T21:31:24.216077+00:00
184,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_1.vnnlib,unsat,scenario,UNSAT,48.501675,1.0000,4.4504e-03,,29.4,0.1,29.5,,2026-05-06T21:32:21.557165+00:00
185,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,unsat,scenario,UNSAT,5.044272,1.0000,1.3450e-03,,29.1,0.3,29.3,,2026-05-06T21:33:17.779591+00:00
